Sample,Ph,SOC,N,LAT,Altitude,NDVI,AI,K
A6081,0.285640496,13.8032128,0.443999979,2.0664,166,0.085065223,0.083275006,0.164013389
A6082,0.285640496,13.8032128,0.443999979,2.0664,166,0.085065223,0.083275006,0.196179764
A6083,0.285640496,13.8032128,0.443999979,2.0664,166,0.085065223,0.083275006,0.183933075
A6084,0.092345041,6.615257475,0.590707217,2.5924,427,0.070113041,0.029177325,0.131120796
A6085,0.092345041,6.615257475,0.590707217,2.5924,427,0.070113041,0.029177325,0.193350391
A6086,0.092345041,6.615257475,0.590707217,2.5924,427,0.070113041,0.029177325,0.33351701
A6087,0.092345041,6.615257475,0.590707217,2.5924,427,0.070113041,0.029177325,0.160960029
A6088,0.092345041,6.615257475,0.590707217,2.5924,427,0.070113041,0.029177325,0.191154218
A6089,0.092345041,6.615257475,0.590707217,2.5924,427,0.070113041,0.029177325,0.314891951
A6090,0.058904959,1.077004847,0.262800063,1.3697,457,0.061513044,0.096317801,0.14180424
A6091,0.058904959,1.077004847,0.262800063,1.3697,457,0.061513044,0.096317801,0.162053201
A6092,0.058904959,1.077004847,0.262800063,1.3697,457,0.061513044,0.096317801,0.373494889
A6093,0.058904959,1.077004847,0.262800063,1.3697,457,0.061513044,0.096317801,0.239342867
A6094,0.058904959,1.077004847,0.262800063,1.3697,457,0.061513044,0.096317801,0.238339179
A6095,0.058904959,1.077004847,0.262800063,1.3697,457,0.061513044,0.096317801,0.273479957
A6096,0.058904959,1.077004847,0.262800063,1.3697,457,0.061513044,0.096317801,0.196699454
A6097,0.058904959,1.077004847,0.262800063,1.3697,457,0.061513044,0.096317801,0.224595162
A6098,0.058904959,1.077004847,0.262800063,1.3697,457,0.061513044,0.096317801,0.286719265
A6099,0.484896694,21.17500067,2.011799973,5.3136,748,0.127339132,0.141418434,0.341550403
A6100,0.484896694,21.17500067,2.011799973,5.3136,748,0.127339132,0.141418434,0.414891609
A6101,0.484896694,21.17500067,2.011799973,5.3136,748,0.127339132,0.141418434,0.409962447
A6102,0.484896694,21.17500067,2.011799973,5.3136,748,0.127339132,0.141418434,0.390320535
A6103,0.228055268,9.299999955,1.311600045,3.8469,1392,0.070460864,0.14972981,0.137445371
A6104,0.228055268,9.299999955,1.311600045,3.8469,1392,0.070460864,0.14972981,0.135127884
A6105,0.228055268,9.299999955,1.311600045,3.8469,1392,0.070460864,0.14972981,0.154276847
A6106,0.336208677,12.31172836,1.531254341,4.6533,798,0.069091298,0.083805447,0.21723993
A6107,0.336208677,12.31172836,1.531254341,4.6533,798,0.069091298,0.083805447,0.214354304
A6108,0.336208677,12.31172836,1.531254341,4.6533,798,0.069091298,0.083805447,0.167494796
A6109,0.336208677,12.31172836,1.531254341,4.6533,798,0.069091298,0.083805447,0.181852674
A6110,0.336208677,12.31172836,1.531254341,4.6533,798,0.069091298,0.083805447,0.234555682
A6111,0.12586906,24.13696045,1.780240011,2.9014,77,0.163069554,0.250375957,0.164020656
A6112,0.12586906,24.13696045,1.780240011,2.9014,77,0.163069554,0.250375957,0.152505501
A6113,0.12586906,24.13696045,1.780240011,2.9014,77,0.163069554,0.250375957,0.156288669
A6114,0.573282541,18.34320039,0.361999937,0.3364,724,0.241265215,0.197779599,0.435457635
A6115,0.573282541,18.34320039,0.361999937,0.3364,724,0.241265215,0.197779599,0.496190969
A6116,0.573282541,18.34320039,0.361999937,0.3364,724,0.241265215,0.197779599,0.41381694
A6117,0.573282541,18.34320039,0.361999937,0.3364,724,0.241265215,0.197779599,0.502753445
A6118,0.573282541,18.34320039,0.361999937,0.3364,724,0.241265215,0.197779599,0.50232285
A6119,0,0,0,0,0,0,0,0.009291525
A6120,0,0,0,0,0,0,0,0.10023126
A6121,0,0,0,0,0,0,0,0.007601481
A6122,0,0,0,0,0,0,0,0.008027055
A6123,0.338930268,29.41308787,1.816800014,1.8925,1517,0.264217384,0.259149645,0.00810565
A6124,0,0,0,0,0,0,0,0.015008612
A6125,0,0,0,0,0,0,0,0.101757921
A6126,0,0,0,0,0,0,0,0.110114827
A6127,0,0,0,0,0,0,0,0.094676649
A6128,0.338930268,29.41308787,1.816800014,1.8925,1517,0.264217384,0.259149645,0.105508315
A6129,0.338930268,29.41308787,1.816800014,1.8925,1517,0.264217384,0.259149645,0.09721875
A6130,0.338930268,29.41308787,1.816800014,1.8925,1517,0.264217384,0.259149645,0.11331074
A6131,0.338930268,29.41308787,1.816800014,1.8925,1517,0.264217384,0.259149645,0.098361165
A6132,0.338930268,29.41308787,1.816800014,1.8925,1517,0.264217384,0.259149645,0.099803618
A6133,0.338930268,29.41308787,1.816800014,1.8925,1517,0.264217384,0.259149645,0.073560771
A6134,0.338930268,29.41308787,1.816800014,1.8925,1517,0.264217384,0.259149645,0.081420383
A6135,0.338930268,29.41308787,1.816800014,1.8925,1517,0.264217384,0.259149645,0.059562946
A6136,0.138863636,10.44320029,0.53639995,2.0864,237,0.139995642,0.138589012,0.02202069
A6137,0.138863636,10.44320029,0.53639995,2.0864,237,0.139995642,0.138589012,0.015206934
A6138,0.138863636,10.44320029,0.53639995,2.0864,237,0.139995642,0.138589012,0.013179256
A6139,0.023884298,0.675000071,0.063200015,0.0136,4,0.013243481,0.002977511,0.282668053
A6140,0.023884298,0.675000071,0.063200015,0.0136,4,0.013243481,0.002977511,0.179628904
A6141,0.023884298,0.675000071,0.063200015,0.0136,4,0.013243481,0.002977511,0.303565624
A6142,0.257980888,42.9571651,2.261398372,3.2197,783,0.23244784,0.272929349,0.153393639
A6143,0.257980888,42.9571651,2.261398372,3.2197,783,0.23244784,0.272929349,0.230316794
A6144,0.257980888,42.9571651,2.261398372,3.2197,783,0.23244784,0.272929349,0.15298095
A6145,0.320754132,48.43541187,2.662998469,2.0031,1113,0.265860863,0.310797254,0.30654674
A6146,0.320754132,48.43541187,2.662998469,2.0031,1113,0.265860863,0.310797254,0.379466626
A6147,0.320754132,48.43541187,2.662998469,2.0031,1113,0.265860863,0.310797254,0.17695829
A6148,2.149628099,29.91488006,1.937199925,7.8664,1369,0.458691307,0.960769378,0.458330724
A6149,2.149628099,29.91488006,1.937199925,7.8664,1369,0.458691307,0.960769378,0.128270745
A6150,2.149628099,29.91488006,1.937199925,7.8664,1369,0.458691307,0.960769378,0.147295129
A6151,2.149628099,29.91488006,1.937199925,7.8664,1369,0.458691307,0.960769378,0.121212762
A6152,0.092231405,6.605839885,0.589680018,2.5925,427,0.1328739,0.029178176,0.111417517
A6153,0.092231405,6.605839885,0.589680018,2.5925,427,0.1328739,0.029178176,0.099647122
A6154,0.092231405,6.605839885,0.589680018,2.5925,427,0.1328739,0.029178176,0.151506069
A6155,0.092231405,6.605839885,0.589680018,2.5925,427,0.1328739,0.029178176,0.119750375
A6156,0.092231405,6.605839885,0.589680018,2.5925,427,0.1328739,0.029178176,0.136002004
A6157,0.092231405,6.605839885,0.589680018,2.5925,427,0.1328739,0.029178176,0.116572451
A6158,0.092231405,6.605839885,0.589680018,2.5925,427,0.1328739,0.029178176,0.113287027
A6159,0.092231405,6.605839885,0.589680018,2.5925,427,0.1328739,0.029178176,0.012853156
A6160,0.092231405,6.605839885,0.589680018,2.5925,427,0.1328739,0.029178176,0.164418065
A6161,0.189712086,2.509131626,0.210742233,0.652383,22,0.049465217,0.055269234,0.118200233
A6162,0.17946095,7.266909195,0.379675244,0.575838,306,0.020273916,0.040603077,0.086925031
A6163,0.639878581,15.16698438,0.303195953,0.419133,1307,0.065791302,0.042993306,0.173290438
A6164,0.663924586,22.03822041,1.009489027,0.290082,1699,0.046899997,0.069850117,0.192639585
A6165,0.823001859,30.43618148,1.63421951,0.177182,2363,0.01998695,0.14511299,0.03002801
A6166,0.561023234,13.80534298,0.63966927,0.123062,1537,0.021530427,0.072487007,0.045796778
A6167,0.764803343,21.10024124,0.878639981,0.07322,1554,0.062547825,0.117366814,0.194076422
A6168,0.637837804,56.93528977,2.35614792,0.752507,1485,0.233934768,0.224117792,0.12427537
A6169,0.546884899,40.21627096,2.086800021,0.824678,1379,0.182060875,0.228470064,0.103275294
A6170,0.52440473,29.24408447,1.716313369,0.897163,1275,0.161026098,0.230853003,0.052329226
A6171,0.729123897,50.31670417,2.198373293,0.954328,1222,0.167673923,0.229050768,0.601449175
A6172,0.60987927,31.50803964,1.635228032,0.963542,971,0.134786971,0.208317247,0.532467511
A6173,0.613942067,44.54554658,2.051803971,1.104317,1178,0.209517397,0.235473736,0.516761818
A6174,1.336629648,65.64240009,2.736400116,5.5364,1727,0.365595646,0.599305749,0.553070692
A6175,1.336629648,65.64240009,2.736400116,5.5364,1727,0.365595646,0.599305749,0.523642078
A6176,1.336629648,65.64240009,2.736400116,5.5364,1727,0.365595646,0.599305749,0.383026628
A6177,1.336629648,65.64240009,2.736400116,5.5364,1727,0.365595646,0.599305749,0.345942602
A6178,1.336629648,65.64240009,2.736400116,5.5364,1727,0.365595646,0.599305749,0.258917421
A6179,1.336629648,65.64240009,2.736400116,5.5364,1727,0.365595646,0.599305749,0.367783426
A6180,1.336629648,65.64240009,2.736400116,5.5364,1727,0.365595646,0.599305749,0.128546561
A6181,1.336629648,65.64240009,2.736400116,5.5364,1727,0.365595646,0.599305749,0.129204598
A6182,1.336629648,65.64240009,2.736400116,5.5364,1727,0.365595646,0.599305749,0.133103863
A6183,1.336629648,65.64240009,2.736400116,5.5364,1727,0.365595646,0.599305749,0.314298811
A6184,1.336629648,65.64240009,2.736400116,5.5364,1727,0.365595646,0.599305749,0.342784719
A6185,1.336629648,65.64240009,2.736400116,5.5364,1727,0.365595646,0.599305749,0.339729549
A6186,1.336629648,65.64240009,2.736400116,5.5364,1727,0.365595646,0.599305749,0.36086751
A6187,1.336629648,65.64240009,2.736400116,5.5364,1727,0.365595646,0.599305749,0.65731505
A6188,1.336629648,65.64240009,2.736400116,5.5364,1727,0.365595646,0.599305749,0.494629173
A6189,1.336629648,65.64240009,2.736400116,5.5364,1727,0.365595646,0.599305749,0.456876111
A6190,2.887970041,88.13500224,6.286800068,9.3564,2510,0.033108696,1.000049414,0.543430344
A6191,2.887970041,88.13500224,6.286800068,9.3564,2510,0.033108696,1.000049414,0.526963365
A6192,2.887970041,88.13500224,6.286800068,9.3564,2510,0.033108696,1.000049414,0.544127719
A6193,2.887970041,88.13500224,6.286800068,9.3564,2510,0.033108696,1.000049414,0.55439647
A6194,2.887970041,88.13500224,6.286800068,9.3564,2510,0.033108696,1.000049414,0.683489532
A6195,2.887970041,88.13500224,6.286800068,9.3564,2510,0.033108696,1.000049414,0.528502361
A6196,2.887970041,88.13500224,6.286800068,9.3564,2510,0.033108696,1.000049414,0.587149204
A6197,2.887970041,88.13500224,6.286800068,9.3564,2510,0.033108696,1.000049414,0.574667695
A6198,2.887970041,88.13500224,6.286800068,9.3564,2510,0.033108696,1.000049414,0.509368245
A6199,2.887970041,88.13500224,6.286800068,9.3564,2510,0.033108696,1.000049414,0.533122366
A6200,2.887970041,88.13500224,6.286800068,9.3564,2510,0.033108696,1.000049414,0.515487307
A6201,2.887970041,88.13500224,6.286800068,9.3564,2510,0.033108696,1.000049414,0.556007103
A6202,2.887970041,88.13500224,6.286800068,9.3564,2510,0.033108696,1.000049414,0.489187793
A6203,2.887970041,88.13500224,6.286800068,9.3564,2510,0.033108696,1.000049414,0.549093559
A6204,2.887970041,88.13500224,6.286800068,9.3564,2510,0.033108696,1.000049414,0.536320436
A6205,2.887970041,88.13500224,6.286800068,9.3564,2510,0.033108696,1.000049414,0.536857885
A6206,2.887970041,88.13500224,6.286800068,9.3564,2510,0.033108696,1.000049414,0.68048079
A6207,2.887970041,88.13500224,6.286800068,9.3564,2510,0.033108696,1.000049414,0.684080312
A6208,2.887970041,88.13500224,6.286800068,9.3564,2510,0.033108696,1.000049414,0.548639404
A6209,2.887970041,88.13500224,6.286800068,9.3564,2510,0.033108696,1.000049414,0.581245841
A6210,2.887970041,88.13500224,6.286800068,9.3564,2510,0.033108696,1.000049414,0.568770735
A6211,2.887970041,88.13500224,6.286800068,9.3564,2510,0.033108696,1.000049414,0.117101536
A6212,2.887970041,88.13500224,6.286800068,9.3564,2510,0.033108696,1.000049414,0.127249137
A6213,2.887970041,88.13500224,6.286800068,9.3564,2510,0.033108696,1.000049414,0.097057009
A6214,0.022541323,1.874000118,0.063200015,1.4864,282,0.109943472,0.091661768,0.12643906
A6215,0.022541323,1.874000118,0.063200015,1.4864,282,0.109943472,0.091661768,0.104389146
A6216,0.022541323,1.874000118,0.063200015,1.4864,282,0.109943472,0.091661768,0.135530413
A6217,0.022541323,1.874000118,0.063200015,1.4864,282,0.109943472,0.091661768,0.101469145
A6218,0.022541323,1.874000118,0.063200015,1.4864,282,0.109943472,0.091661768,0.133310944
A6219,1.990838843,68.07399587,4.313329687,10.5036,680,0.443395622,0.496639915,0.146625253
A6220,1.990838843,68.07399587,4.313329687,10.5036,680,0.443395622,0.496639915,0.074308223
A6221,1.990838843,68.07399587,4.313329687,10.5036,680,0.443395622,0.496639915,0.114633853
A6222,1.990838843,68.07399587,4.313329687,10.5036,680,0.443395622,0.496639915,0.1368328
A6223,1.990838843,68.07399587,4.313329687,10.5036,680,0.443395622,0.496639915,0.107208247
A6224,1.990838843,68.07399587,4.313329687,10.5036,680,0.443395622,0.496639915,0.117626937
A6225,1.990838843,68.07399587,4.313329687,10.5036,680,0.443395622,0.496639915,0.147300213
A6226,1.990838843,68.07399587,4.313329687,10.5036,680,0.443395622,0.496639915,0.059465651
A6227,1.990838843,68.07399587,4.313329687,10.5036,680,0.443395622,0.496639915,0.05274349
A6228,1.990838843,68.07399587,4.313329687,10.5036,680,0.443395622,0.496639915,0.07739904
A6229,0.092572314,6.633401475,0.592675215,2.5922,427,0.070113041,0.029176082,0.064418864
A6230,0.092572314,6.633401475,0.592675215,2.5922,427,0.070113041,0.029176082,0.061117142
A6231,0.092572314,6.633401475,0.592675215,2.5922,427,0.070113041,0.029176082,0.07309524
A6232,0.092572314,6.633401475,0.592675215,2.5922,427,0.070113041,0.029176082,0.046199102
A6233,0.223132748,24.52200036,1.116799992,2.2714,1439,0.089747824,0.242497525,0.045493474
A6234,0.223132748,24.52200036,1.116799992,2.2714,1439,0.089747824,0.242497525,0.046194339
A6235,0.223132748,24.52200036,1.116799992,2.2714,1439,0.089747824,0.242497525,0.06026558
A6236,0.223132748,24.52200036,1.116799992,2.2714,1439,0.089747824,0.242497525,0.065800693
A6237,0.223132748,24.52200036,1.116799992,2.2714,1439,0.089747824,0.242497525,0.070192431
A6238,0.223132748,24.52200036,1.116799992,2.2714,1439,0.089747824,0.242497525,0.067651796
A6239,0.223132748,24.52200036,1.116799992,2.2714,1439,0.089747824,0.242497525,0.17159101
A6240,0.223132748,24.52200036,1.116799992,2.2714,1439,0.089747824,0.242497525,0.190814906
A6241,0.223132748,24.52200036,1.116799992,2.2714,1439,0.089747824,0.242497525,0.143696758
A6242,0.729008264,26.10300007,3.105799874,3.2436,455,0.216152169,0.227781345,0.166510621
A6243,0.729008264,26.10300007,3.105799874,3.2436,455,0.216152169,0.227781345,0.150122213
A6244,0.729008264,26.10300007,3.105799874,3.2436,455,0.216152169,0.227781345,0.121758269
A6245,0.374049586,19.3000002,1.786800068,5.0386,830,0.115547829,0.087139625,0.156646478
A6246,0.374049586,19.3000002,1.786800068,5.0386,830,0.115547829,0.087139625,0.121946775
A6247,0.374049586,19.3000002,1.786800068,5.0386,830,0.115547829,0.087139625,0.165060509
A6248,0.374049586,19.3000002,1.786800068,5.0386,830,0.115547829,0.087139625,0.148811419
A6249,0.374049586,19.3000002,1.786800068,5.0386,830,0.115547829,0.087139625,0.149862935
A6250,0.374049586,19.3000002,1.786800068,5.0386,830,0.115547829,0.087139625,0.20359403
A6251,0.374049586,19.3000002,1.786800068,5.0386,830,0.115547829,0.087139625,0.174301099
A6252,0.374049586,19.3000002,1.786800068,5.0386,830,0.115547829,0.087139625,0.212680509
A6253,0.334208677,16.14404463,1.573849602,3.0525,1340,0.143895663,0.103770531,0.159401759
A6254,0.334208677,16.14404463,1.573849602,3.0525,1340,0.143895663,0.103770531,0.093393842
A6255,0.334208677,16.14404463,1.573849602,3.0525,1340,0.143895663,0.103770531,0.12923317
A6256,0.334208677,16.14404463,1.573849602,3.0525,1340,0.143895663,0.103770531,0.079087262
A6257,0.38768595,19.71851998,1.676799935,4.9686,757,0.116456516,0.090427032,0.08480022
A6258,0.38768595,19.71851998,1.676799935,4.9686,757,0.116456516,0.090427032,0.127924737
A6259,0.38768595,19.71851998,1.676799935,4.9686,757,0.116456516,0.090427032,0.18974194
A6260,0.38768595,19.71851998,1.676799935,4.9686,757,0.116456516,0.090427032,0.237640203
A6261,0.38768595,19.71851998,1.676799935,4.9686,757,0.116456516,0.090427032,0.31943621
A6262,0.38768595,19.71851998,1.676799935,4.9686,757,0.116456516,0.090427032,0.268007546
A6263,0.200227531,10.62688904,3.080163193,6.9834,1735,0.218052186,0.248440694,0.301767062
A6264,0.200227531,10.62688904,3.080163193,6.9834,1735,0.218052186,0.248440694,0.244321223
A6265,0.200227531,10.62688904,3.080163193,6.9834,1735,0.218052186,0.248440694,0.337677476
A6266,1.453698347,71.00899706,3.787800067,5.5664,1584,0.371656515,0.561061412,0.478628124
A6267,1.453698347,71.00899706,3.787800067,5.5664,1584,0.371656515,0.561061412,0.244486895
A6268,1.453698347,71.00899706,3.787800067,5.5664,1584,0.371656515,0.561061412,0.35495792
A6269,1.453698347,71.00899706,3.787800067,5.5664,1584,0.371656515,0.561061412,0.242741052
A6270,1.453698347,71.00899706,3.787800067,5.5664,1584,0.371656515,0.561061412,0.25961592
A6271,1.453698347,71.00899706,3.787800067,5.5664,1584,0.371656515,0.561061412,0.286057945
A6272,1.453698347,71.00899706,3.787800067,5.5664,1584,0.371656515,0.561061412,0.203822206
A6273,1.453698347,71.00899706,3.787800067,5.5664,1584,0.371656515,0.561061412,0.325202229
A6274,1.453698347,71.00899706,3.787800067,5.5664,1584,0.371656515,0.561061412,0.308430992
A6275,1.453698347,71.00899706,3.787800067,5.5664,1584,0.371656515,0.561061412,0.2992664
A6276,1.453698347,71.00899706,3.787800067,5.5664,1584,0.371656515,0.561061412,0.279275414
A6277,1.453698347,71.00899706,3.787800067,5.5664,1584,0.371656515,0.561061412,0.242195603
A6278,1.453698347,71.00899706,3.787800067,5.5664,1584,0.371656515,0.561061412,0.232256067
A6279,0.95414579,38.87404701,2.670992103,4.3055,1747,0.275317379,0.442359279,0.247178451
A6280,0.95414579,38.87404701,2.670992103,4.3055,1747,0.275317379,0.442359279,0.214823047
A6281,0.95414579,38.87404701,2.670992103,4.3055,1747,0.275317379,0.442359279,0.216094369
A6282,0.95414579,38.87404701,2.670992103,4.3055,1747,0.275317379,0.442359279,0.303637324
A6283,0.95414579,38.87404701,2.670992103,4.3055,1747,0.275317379,0.442359279,0.301778354
A6284,0.95414579,38.87404701,2.670992103,4.3055,1747,0.275317379,0.442359279,0.132465986
A6285,0.95414579,38.87404701,2.670992103,4.3055,1747,0.275317379,0.442359279,0.120430674
A6286,0.95414579,38.87404701,2.670992103,4.3055,1747,0.275317379,0.442359279,0.10380316
A6287,0.95414579,38.87404701,2.670992103,4.3055,1747,0.275317379,0.442359279,0.217043773
A6288,0.95414579,38.87404701,2.670992103,4.3055,1747,0.275317379,0.442359279,0.246596319
A6289,0.95414579,38.87404701,2.670992103,4.3055,1747,0.275317379,0.442359279,0.194825077
A6290,0.95414579,38.87404701,2.670992103,4.3055,1747,0.275317379,0.442359279,0.29199343
A6291,1.128579029,51.47540472,3.335600022,4.7781,2065,0.239191301,0.41585643,0.247911472
A6292,1.128579029,51.47540472,3.335600022,4.7781,2065,0.239191301,0.41585643,0.260983577
A6293,1.128579029,51.47540472,3.335600022,4.7781,2065,0.239191301,0.41585643,0.30185108
A6294,1.128579029,51.47540472,3.335600022,4.7781,2065,0.239191301,0.41585643,0.302489287
